post_id,post_time,poster_id,poster_url,userId
3768540000000000.0,10/22/14 18:05,2364770064.0,http://weibo.com/2364770064,5228579062
3768530000000000.0,10/22/14 17:59,2364770064.0,http://weibo.com/2364770064,2142315615
3768520000000000.0,10/22/14 17:21,2364770064.0,http://weibo.com/2364770064,3891597085
3768190000000000.0,10/21/14 19:10,2364770064.0,http://weibo.com/2364770064,2187767345
3768180000000000.0,10/21/14 18:26,2364770064.0,http://weibo.com/2364770064,5060263041
3768170000000000.0,10/21/14 18:09,2364770064.0,http://weibo.com/2364770064,1849249235
3768160000000000.0,10/21/14 17:31,2364770064.0,http://weibo.com/2364770064,2129006005
3767740000000000.0,10/20/14 13:34,2364770064.0,http://weibo.com/2364770064,5350033989
3767730000000000.0,10/20/14 13:04,2364770064.0,http://weibo.com/2364770064,5256409702
3771830000000000.0,10/31/14 20:24,5331917298.0,http://weibo.com/5331917298,3206188965
3776830000000000.0,11/14/14 15:25,5331917298.0,http://weibo.com/5331917298,3107186635
3775690000000000.0,11/11/14 12:06,5331917298.0,http://weibo.com/5331917298,5285359813
3775680000000000.0,11/11/14 11:27,5331917298.0,http://weibo.com/5331917298,5101984732
3775670000000000.0,11/11/14 10:27,5331917298.0,http://weibo.com/5331917298,2910207545
3775650000000000.0,11/11/14 9:29,5331917298.0,http://weibo.com/5331917298,3297235825
3775400000000000.0,11/10/14 16:41,5331917298.0,http://weibo.com/5331917298,5262291092
3775350000000000.0,11/10/14 13:34,5331917298.0,http://weibo.com/5331917298,2824110203
3771850000000000.0,10/31/14 21:32,5331917298.0,http://weibo.com/5331917298,5306855348
3771700000000000.0,10/31/14 11:28,5331917298.0,http://weibo.com/5331917298,5145637979
3771690000000000.0,10/31/14 11:18,5331917298.0,http://weibo.com/5331917298,1795289253
3775730000000000.0,11/11/14 14:42,5322066783.0,http://weibo.com/5322066783,2152269932
3773870000000000.0,11/6/14 11:14,5322066783.0,http://weibo.com/5322066783,1504895400
3773230000000000.0,11/4/14 17:14,5322066783.0,http://weibo.com/5322066783,5133102006
3773220000000000.0,11/4/14 16:21,5322066783.0,http://weibo.com/5322066783,2947221197
3771570000000000.0,10/31/14 2:47,5322066783.0,http://weibo.com/5322066783,2665870967
3771550000000000.0,10/31/14 1:48,5322066783.0,http://weibo.com/5322066783,2585477223
3771540000000000.0,10/31/14 1:09,5322066783.0,http://weibo.com/5322066783,3524337785
3771520000000000.0,10/30/14 23:52,5322066783.0,http://weibo.com/5322066783,2540653755
3771450000000000.0,10/30/14 19:11,5322066783.0,http://weibo.com/5322066783,3079095795
3771440000000000.0,10/30/14 18:33,5322066783.0,http://weibo.com/5322066783,1868693014
3771420000000000.0,10/30/14 17:23,5322066783.0,http://weibo.com/5322066783,3978646791
3771400000000000.0,10/30/14 16:06,5322066783.0,http://weibo.com/5322066783,2671109275
3777750000000000.0,11/17/14 4:06,5063358893.0,http://weibo.com/5063358893,5328405165
3777510000000000.0,11/16/14 12:33,5063358893.0,http://weibo.com/5063358893,5359517113
3777390000000000.0,11/16/14 4:20,5063358893.0,http://weibo.com/5063358893,2890650683
3777250000000000.0,11/15/14 19:27,5063358893.0,http://weibo.com/5063358893,1963126905
3777000000000000.0,11/15/14 2:41,5063358893.0,http://weibo.com/5063358893,5275207154
3776320000000000.0,11/13/14 5:30,5063358893.0,http://weibo.com/5063358893,5125972493
3776190000000000.0,11/12/14 21:04,5063358893.0,http://weibo.com/5063358893,1822125204
3776050000000000.0,11/12/14 11:41,5063358893.0,http://weibo.com/5063358893,5311220029
3775830000000000.0,11/11/14 21:12,5063358893.0,http://weibo.com/5063358893,3196383040
3775810000000000.0,11/11/14 19:39,5063358893.0,http://weibo.com/5063358893,2966911504
3775780000000000.0,11/11/14 18:01,5063358893.0,http://weibo.com/5063358893,2659287137
3775760000000000.0,11/11/14 16:26,5063358893.0,http://weibo.com/5063358893,5285474429
3775710000000000.0,11/11/14 13:14,5063358893.0,http://weibo.com/5063358893,2205650523
3775660000000000.0,11/11/14 10:01,5063358893.0,http://weibo.com/5063358893,1862583081
3775640000000000.0,11/11/14 8:25,5063358893.0,http://weibo.com/5063358893,1991051357
3775610000000000.0,11/11/14 6:54,5063358893.0,http://weibo.com/5063358893,5173423974
3775590000000000.0,11/11/14 5:21,5063358893.0,http://weibo.com/5063358893,5038769658
3775570000000000.0,11/11/14 3:50,5063358893.0,http://weibo.com/5063358893,3819983930
3775490000000000.0,11/10/14 22:43,5063358893.0,http://weibo.com/5063358893,2116521155
3775470000000000.0,11/10/14 21:01,5063358893.0,http://weibo.com/5063358893,3234456422
3773170000000000.0,11/4/14 12:54,5063358893.0,http://weibo.com/5063358893,3816679531
3773150000000000.0,11/4/14 11:25,5063358893.0,http://weibo.com/5063358893,2386432864
3773110000000000.0,11/4/14 8:56,5063358893.0,http://weibo.com/5063358893,3114454757
3773090000000000.0,11/4/14 7:24,5063358893.0,http://weibo.com/5063358893,2846569732
3772960000000000.0,11/3/14 22:52,5063358893.0,http://weibo.com/5063358893,1824065033
3772930000000000.0,11/3/14 21:15,5063358893.0,http://weibo.com/5063358893,2834955711
3772240000000000.0,11/1/14 23:10,5063358893.0,http://weibo.com/5063358893,2282163703
3772210000000000.0,11/1/14 21:36,5063358893.0,http://weibo.com/5063358893,5277748742
3772190000000000.0,11/1/14 20:03,5063358893.0,http://weibo.com/5063358893,2127515365
3772160000000000.0,11/1/14 18:26,5063358893.0,http://weibo.com/5063358893,5087768562
3772030000000000.0,11/1/14 9:49,5063358893.0,http://weibo.com/5063358893,3286366723
3772010000000000.0,11/1/14 8:18,5063358893.0,http://weibo.com/5063358893,2309590430
3771880000000000.0,10/31/14 23:47,5063358893.0,http://weibo.com/5063358893,3827793287
3771860000000000.0,10/31/14 22:14,5063358893.0,http://weibo.com/5063358893,2605398593
3771840000000000.0,10/31/14 20:41,5063358893.0,http://weibo.com/5063358893,2245778025
3771810000000000.0,10/31/14 19:09,5063358893.0,http://weibo.com/5063358893,2953032833
3771790000000000.0,10/31/14 17:36,5063358893.0,http://weibo.com/5063358893,5347846378
3771770000000000.0,10/31/14 16:04,5063358893.0,http://weibo.com/5063358893,1286604713
3771740000000000.0,10/31/14 14:31,5063358893.0,http://weibo.com/5063358893,5059050866
3771720000000000.0,10/31/14 12:59,5063358893.0,http://weibo.com/5063358893,2243984297
3771670000000000.0,10/31/14 9:55,5063358893.0,http://weibo.com/5063358893,1787898635
3771650000000000.0,10/31/14 8:23,5063358893.0,http://weibo.com/5063358893,2257968694
3771500000000000.0,10/30/14 22:22,5063358893.0,http://weibo.com/5063358893,3307023510
3771480000000000.0,10/30/14 20:49,5063358893.0,http://weibo.com/5063358893,2272940172
3771190000000000.0,10/30/14 2:07,5063358893.0,http://weibo.com/5063358893,2420129102
3771110000000000.0,10/29/14 20:22,5063358893.0,http://weibo.com/5063358893,2053033461
3770770000000000.0,10/28/14 22:19,5063358893.0,http://weibo.com/5063358893,2181615212
3770720000000000.0,10/28/14 18:29,5063358893.0,http://weibo.com/5063358893,3641820591
3770660000000000.0,10/28/14 14:45,5063358893.0,http://weibo.com/5063358893,3063953641
3770600000000000.0,10/28/14 11:05,5063358893.0,http://weibo.com/5063358893,3200980491
3770550000000000.0,10/28/14 7:24,5063358893.0,http://weibo.com/5063358893,2176445423
3770450000000000.0,10/28/14 0:44,5063358893.0,http://weibo.com/5063358893,1947948017
3770340000000000.0,10/27/14 17:18,5063358893.0,http://weibo.com/5063358893,3296725455
3770280000000000.0,10/27/14 13:35,5063358893.0,http://weibo.com/5063358893,2774323733
3770230000000000.0,10/27/14 10:03,5063358893.0,http://weibo.com/5063358893,5140488308
3761050000000000.0,10/2/14 2:24,5063358893.0,http://weibo.com/5063358893,3929506267
3760900000000000.0,10/1/14 16:35,5063358893.0,http://weibo.com/5063358893,5310317216
3757830000000000.0,9/23/14 5:18,5063358893.0,http://weibo.com/5063358893,3985575968
3757590000000000.0,9/22/14 13:19,5063358893.0,http://weibo.com/5063358893,5023142761
3757540000000000.0,9/22/14 10:06,5063358893.0,http://weibo.com/5063358893,2998952417
3757490000000000.0,9/22/14 6:34,5063358893.0,http://weibo.com/5063358893,5189026691
3757440000000000.0,9/22/14 3:17,5063358893.0,http://weibo.com/5063358893,2998871423
3757070000000000.0,9/21/14 2:43,5063358893.0,http://weibo.com/5063358893,5099024877
3722330000000000.0,6/17/14 6:14,5063358893.0,http://weibo.com/5063358893,2997974385
3703730000000000.0,4/26/14 21:57,5063358893.0,http://weibo.com/5063358893,5218801845
3703530000000000.0,4/26/14 9:02,5063358893.0,http://weibo.com/5063358893,3105875397
3703410000000000.0,4/26/14 1:15,5063358893.0,http://weibo.com/5063358893,1655906943
3703280000000000.0,4/25/14 16:38,5063358893.0,http://weibo.com/5063358893,1986321441
3703160000000000.0,4/25/14 8:22,5063358893.0,http://weibo.com/5063358893,3296777401
3703070000000000.0,4/25/14 2:29,5063358893.0,http://weibo.com/5063358893,2998894213
3702970000000000.0,4/24/14 20:01,5063358893.0,http://weibo.com/5063358893,3927196910
3702900000000000.0,4/24/14 15:11,5063358893.0,http://weibo.com/5063358893,3241824631
3702790000000000.0,4/24/14 8:15,5063358893.0,http://weibo.com/5063358893,5104943735
3702710000000000.0,4/24/14 2:19,5063358893.0,http://weibo.com/5063358893,5211967217
3702680000000000.0,4/24/14 0:35,5063358893.0,http://weibo.com/5063358893,3036123853
3702560000000000.0,4/23/14 17:01,5063358893.0,http://weibo.com/5063358893,2998935733
3702450000000000.0,4/23/14 9:40,5063358893.0,http://weibo.com/5063358893,5109737036
3702350000000000.0,4/23/14 3:04,5063358893.0,http://weibo.com/5063358893,2998930047
3702250000000000.0,4/22/14 19:59,5063358893.0,http://weibo.com/5063358893,5044714021
3702220000000000.0,4/22/14 18:11,5063358893.0,http://weibo.com/5063358893,3975929912
3702130000000000.0,4/22/14 12:04,5063358893.0,http://weibo.com/5063358893,5102580417
3701980000000000.0,4/22/14 2:26,5063358893.0,http://weibo.com/5063358893,3899932667
3701820000000000.0,4/21/14 15:27,5063358893.0,http://weibo.com/5063358893,3938015439
3701710000000000.0,4/21/14 8:42,5063358893.0,http://weibo.com/5063358893,2627305117
3777610000000000.0,11/16/14 18:53,3975927245.0,http://weibo.com/3975927245,2691075915
3777600000000000.0,11/16/14 18:33,3975927245.0,http://weibo.com/3975927245,5090712668
3777100000000000.0,11/15/14 9:24,3975927245.0,http://weibo.com/3975927245,2854152644
3777090000000000.0,11/15/14 8:46,3975927245.0,http://weibo.com/3975927245,3738015072
3776720000000000.0,11/14/14 8:22,3975927245.0,http://weibo.com/3975927245,3245587764
3776710000000000.0,11/14/14 7:43,3975927245.0,http://weibo.com/3975927245,1919049773
3776120000000000.0,11/12/14 16:40,3975927245.0,http://weibo.com/3975927245,2494325122
3776110000000000.0,11/12/14 15:46,3975927245.0,http://weibo.com/3975927245,1596337650
3775770000000000.0,11/11/14 17:15,3975927245.0,http://weibo.com/3975927245,2745880775
3775320000000000.0,11/10/14 11:33,3975927245.0,http://weibo.com/3975927245,1884580820
3775310000000000.0,11/10/14 11:04,3975927245.0,http://weibo.com/3975927245,2613735402
3775090000000000.0,11/9/14 20:13,3975927245.0,http://weibo.com/3975927245,5087580060
3775080000000000.0,11/9/14 19:45,3975927245.0,http://weibo.com/3975927245,2563659751
3774640000000000.0,11/8/14 14:08,3975927245.0,http://weibo.com/3975927245,3793923083
3774630000000000.0,11/8/14 13:41,3975927245.0,http://weibo.com/3975927245,3268926531
3774620000000000.0,11/8/14 13:14,3975927245.0,http://weibo.com/3975927245,5013084547
3774290000000000.0,11/7/14 15:20,3975927245.0,http://weibo.com/3975927245,2302865841
3774280000000000.0,11/7/14 14:27,3975927245.0,http://weibo.com/3975927245,3176097885
3773840000000000.0,11/6/14 9:24,3975927245.0,http://weibo.com/3975927245,2200101900
3773830000000000.0,11/6/14 8:56,3975927245.0,http://weibo.com/3975927245,3444675792
3772390000000000.0,11/2/14 9:29,3975927245.0,http://weibo.com/3975927245,5036694036
3772380000000000.0,11/2/14 9:00,3975927245.0,http://weibo.com/3975927245,3936154720
3759710000000000.0,9/28/14 9:29,3975927245.0,http://weibo.com/3975927245,2361491005
3759700000000000.0,9/28/14 8:59,3975927245.0,http://weibo.com/3975927245,2428833987
3759690000000000.0,9/28/14 8:30,3975927245.0,http://weibo.com/3975927245,5087335872
3740930000000000.0,8/7/14 13:52,3975927245.0,http://weibo.com/3975927245,3229242683
3740920000000000.0,8/7/14 13:22,3975927245.0,http://weibo.com/3975927245,5089335677
3740150000000000.0,8/5/14 10:04,3975927245.0,http://weibo.com/3975927245,2519760815
3740140000000000.0,8/5/14 9:45,3975927245.0,http://weibo.com/3975927245,5044742057
3739750000000000.0,8/4/14 7:29,3975927245.0,http://weibo.com/3975927245,3934390383
3739740000000000.0,8/4/14 7:10,3975927245.0,http://weibo.com/3975927245,3490882341
3739500000000000.0,8/3/14 15:05,3975927245.0,http://weibo.com/3975927245,2289941432
3739490000000000.0,8/3/14 14:46,3975927245.0,http://weibo.com/3975927245,2619374017
3739220000000000.0,8/2/14 20:38,3975927245.0,http://weibo.com/3975927245,2617984592
3739210000000000.0,8/2/14 19:59,3975927245.0,http://weibo.com/3975927245,5097578696
3738720000000000.0,8/1/14 11:20,3975927245.0,http://weibo.com/3975927245,3115060645
3738710000000000.0,8/1/14 11:00,3975927245.0,http://weibo.com/3975927245,5216123959
3738330000000000.0,7/31/14 9:32,3975927245.0,http://weibo.com/3975927245,5041553700
3738320000000000.0,7/31/14 9:05,3975927245.0,http://weibo.com/3975927245,2812412774
3738310000000000.0,7/31/14 8:38,3975927245.0,http://weibo.com/3975927245,5302568707
3737650000000000.0,7/29/14 12:45,3975927245.0,http://weibo.com/3975927245,3316024900
3737640000000000.0,7/29/14 12:06,3975927245.0,http://weibo.com/3975927245,2851617982
3737340000000000.0,7/28/14 16:18,3975927245.0,http://weibo.com/3975927245,5127163455
3737330000000000.0,7/28/14 15:21,3975927245.0,http://weibo.com/3975927245,5105962859
3736150000000000.0,7/25/14 9:16,3975927245.0,http://weibo.com/3975927245,2417172775
3736140000000000.0,7/25/14 8:52,3975927245.0,http://weibo.com/3975927245,3246797070
3735790000000000.0,7/24/14 9:26,3975927245.0,http://weibo.com/3975927245,3253246055
3735780000000000.0,7/24/14 9:02,3975927245.0,http://weibo.com/3975927245,5086881215
3735040000000000.0,7/22/14 7:42,3975927245.0,http://weibo.com/3975927245,1063193062
3735030000000000.0,7/22/14 7:22,3975927245.0,http://weibo.com/3975927245,5109219826
3734800000000000.0,7/21/14 16:03,3975927245.0,http://weibo.com/3975927245,3494546103
3734790000000000.0,7/21/14 15:18,3975927245.0,http://weibo.com/3975927245,1564658453
3726350000000000.0,6/28/14 8:19,3975927245.0,http://weibo.com/3975927245,3476440564
3726340000000000.0,6/28/14 7:48,3975927245.0,http://weibo.com/3975927245,1842952534
3726020000000000.0,6/27/14 10:06,3975927245.0,http://weibo.com/3975927245,3284688545
3726010000000000.0,6/27/14 9:48,3975927245.0,http://weibo.com/3975927245,2010995281
3725630000000000.0,6/26/14 8:15,3975927245.0,http://weibo.com/3975927245,3499763330
3725620000000000.0,6/26/14 7:57,3975927245.0,http://weibo.com/3975927245,2428229070
3725270000000000.0,6/25/14 9:02,3975927245.0,http://weibo.com/3975927245,5089704290
3724670000000000.0,6/23/14 17:14,3975927245.0,http://weibo.com/3975927245,3226436875
3772130000000000.0,11/1/14 16:02,5262288567.0,http://weibo.com/5262288567,3186254041
3776430000000000.0,11/13/14 12:54,5154084070.0,http://weibo.com/5154084070,1950818413
3777680000000000.0,11/16/14 23:43,5154084070.0,http://weibo.com/5154084070,1975363595
3777660000000000.0,11/16/14 22:03,5154084070.0,http://weibo.com/5154084070,3774970254
3777160000000000.0,11/15/14 13:04,5154084070.0,http://weibo.com/5154084070,2517509105
3777120000000000.0,11/15/14 10:42,5154084070.0,http://weibo.com/5154084070,2790053280
3776910000000000.0,11/14/14 20:29,5154084070.0,http://weibo.com/5154084070,5257048960
3776210000000000.0,11/12/14 22:04,5154084070.0,http://weibo.com/5154084070,5149855169
3776080000000000.0,11/12/14 13:29,5154084070.0,http://weibo.com/5154084070,5127538979
3775050000000000.0,11/9/14 17:41,5154084070.0,http://weibo.com/5154084070,5334668868
3775000000000000.0,11/9/14 14:32,5154084070.0,http://weibo.com/5154084070,3603094911
3774970000000000.0,11/9/14 12:23,5154084070.0,http://weibo.com/5154084070,1750466083
3774760000000000.0,11/8/14 22:17,5154084070.0,http://weibo.com/5154084070,3316034621
3774750000000000.0,11/8/14 21:59,5154084070.0,http://weibo.com/5154084070,2046190075
3774260000000000.0,11/7/14 13:10,5154084070.0,http://weibo.com/5154084070,5053954777
3773900000000000.0,11/6/14 13:39,5154084070.0,http://weibo.com/5154084070,3978469319
3773890000000000.0,11/6/14 12:58,5154084070.0,http://weibo.com/5154084070,5132059002
3773680000000000.0,11/5/14 23:02,5154084070.0,http://weibo.com/5154084070,5146828298
3772970000000000.0,11/3/14 23:30,5154084070.0,http://weibo.com/5154084070,3280100431
3772610000000000.0,11/2/14 23:41,5154084070.0,http://weibo.com/5154084070,3922511772
3772080000000000.0,11/1/14 12:47,5154084070.0,http://weibo.com/5154084070,5190611846
3772070000000000.0,11/1/14 12:14,5154084070.0,http://weibo.com/5154084070,2645072352
3771150000000000.0,10/29/14 23:02,5154084070.0,http://weibo.com/5154084070,1890200222
3770790000000000.0,10/28/14 23:22,5154084070.0,http://weibo.com/5154084070,3108143927
3770430000000000.0,10/27/14 23:27,5154084070.0,http://weibo.com/5154084070,5054749164
3769350000000000.0,10/25/14 0:17,5154084070.0,http://weibo.com/5154084070,5106168654
3769340000000000.0,10/24/14 23:17,5154084070.0,http://weibo.com/5154084070,5317669839
3769260000000000.0,10/24/14 17:48,5154084070.0,http://weibo.com/5154084070,5330763800
3769190000000000.0,10/24/14 13:16,5154084070.0,http://weibo.com/5154084070,5186999706
3768980000000000.0,10/23/14 23:43,5154084070.0,http://weibo.com/5154084070,5290503815
3768830000000000.0,10/23/14 13:42,5154084070.0,http://weibo.com/5154084070,2984856391
3768720000000000.0,10/23/14 6:28,5154084070.0,http://weibo.com/5154084070,5306182800
3768470000000000.0,10/22/14 13:46,5154084070.0,http://weibo.com/5154084070,5258281704
3768460000000000.0,10/22/14 12:46,5154084070.0,http://weibo.com/5154084070,5151248535
3768450000000000.0,10/22/14 12:45,5154084070.0,http://weibo.com/5154084070,3978479738
3767880000000000.0,10/20/14 22:39,5154084070.0,http://weibo.com/5154084070,5057805115
3767850000000000.0,10/20/14 20:33,5154084070.0,http://weibo.com/5154084070,5223236835
3767160000000000.0,10/18/14 23:14,5154084070.0,http://weibo.com/5154084070,1104640992
3766440000000000.0,10/16/14 23:24,5154084070.0,http://weibo.com/5154084070,5238722149
3765570000000000.0,10/14/14 13:31,5154084070.0,http://weibo.com/5154084070,3290726041
3765200000000000.0,10/13/14 13:16,5154084070.0,http://weibo.com/5154084070,3292458260
3764620000000000.0,10/11/14 22:27,5154084070.0,http://weibo.com/5154084070,5064307937
3764610000000000.0,10/11/14 22:16,5154084070.0,http://weibo.com/5154084070,5032868098
3764590000000000.0,10/11/14 20:28,5154084070.0,http://weibo.com/5154084070,3934321525
3763380000000000.0,10/8/14 12:54,5154084070.0,http://weibo.com/5154084070,5066694387
3763090000000000.0,10/7/14 17:44,5154084070.0,http://weibo.com/5154084070,5112274706
3769300000000000.0,10/24/14 20:37,3558603802.0,http://weibo.com/3558603802,5134767875
3777520000000000.0,11/16/14 12:56,3558603802.0,http://weibo.com/3558603802,5102543261
3776950000000000.0,11/14/14 23:29,3558603802.0,http://weibo.com/3558603802,5089582251
3774980000000000.0,11/9/14 12:58,3558603802.0,http://weibo.com/3558603802,5080539512
3774410000000000.0,11/7/14 22:59,3558603802.0,http://weibo.com/3558603802,5038618000
3774050000000000.0,11/6/14 23:00,3558603802.0,http://weibo.com/3558603802,5081072110
3774040000000000.0,11/6/14 22:52,3558603802.0,http://weibo.com/3558603802,5251729276
3773850000000000.0,11/6/14 10:14,3558603802.0,http://weibo.com/3558603802,2069966057
3773640000000000.0,11/5/14 20:00,3558603802.0,http://weibo.com/3558603802,5305955747
3773530000000000.0,11/5/14 13:11,3558603802.0,http://weibo.com/3558603802,5268815824
3772460000000000.0,11/2/14 14:03,3558603802.0,http://weibo.com/3558603802,1265517841
3772060000000000.0,11/1/14 11:29,3558603802.0,http://weibo.com/3558603802,1738214520
3771890000000000.0,11/1/14 0:03,3558603802.0,http://weibo.com/3558603802,2482406985
3771820000000000.0,10/31/14 19:37,3558603802.0,http://weibo.com/3558603802,2998947601
3770780000000000.0,10/28/14 22:32,3558603802.0,http://weibo.com/3558603802,2621190240
3769930000000000.0,10/26/14 14:20,3558603802.0,http://weibo.com/3558603802,2075905865
3769890000000000.0,10/26/14 11:30,3558603802.0,http://weibo.com/3558603802,5302138658
3769880000000000.0,10/26/14 11:23,3558603802.0,http://weibo.com/3558603802,2281599855
3769320000000000.0,10/24/14 22:15,3558603802.0,http://weibo.com/3558603802,1011629770
3769310000000000.0,10/24/14 21:41,3558603802.0,http://weibo.com/3558603802,2266245372
3769180000000000.0,10/24/14 12:48,3558603802.0,http://weibo.com/3558603802,2729441443
3769150000000000.0,10/24/14 10:30,3558603802.0,http://weibo.com/3558603802,5102130160
3767130000000000.0,10/18/14 21:12,3558603802.0,http://weibo.com/3558603802,5111852518
3767100000000000.0,10/18/14 19:16,3558603802.0,http://weibo.com/3558603802,2481143455
3766990000000000.0,10/18/14 11:45,3558603802.0,http://weibo.com/3558603802,2161932537
3766800000000000.0,10/17/14 23:27,3558603802.0,http://weibo.com/3558603802,2371838402
3766780000000000.0,10/17/14 21:46,3558603802.0,http://weibo.com/3558603802,2706760202
3766770000000000.0,10/17/14 20:56,3558603802.0,http://weibo.com/3558603802,1878515871
3766750000000000.0,10/17/14 19:37,3558603802.0,http://weibo.com/3558603802,3267394492
3766740000000000.0,10/17/14 19:27,3558603802.0,http://weibo.com/3558603802,3937546713
3766030000000000.0,10/15/14 20:04,3558603802.0,http://weibo.com/3558603802,5046220280
3764830000000000.0,10/12/14 12:49,3558603802.0,http://weibo.com/3558603802,3105758085
3764600000000000.0,10/11/14 21:11,3558603802.0,http://weibo.com/3558603802,3172577937
3764490000000000.0,10/11/14 14:13,3558603802.0,http://weibo.com/3558603802,1449363625
3762820000000000.0,10/6/14 23:36,3558603802.0,http://weibo.com/3558603802,1599665362
3762810000000000.0,10/6/14 23:13,3558603802.0,http://weibo.com/3558603802,5299026696
3762620000000000.0,10/6/14 10:28,3558603802.0,http://weibo.com/3558603802,2741628130
3762450000000000.0,10/5/14 23:22,3558603802.0,http://weibo.com/3558603802,1846105160
3762430000000000.0,10/5/14 21:37,3558603802.0,http://weibo.com/3558603802,1681050275
3762410000000000.0,10/5/14 20:07,3558603802.0,http://weibo.com/3558603802,5285092126
3762400000000000.0,10/5/14 19:39,3558603802.0,http://weibo.com/3558603802,2998922163
3762290000000000.0,10/5/14 12:35,3558603802.0,http://weibo.com/3558603802,3757774584
3762260000000000.0,10/5/14 10:38,3558603802.0,http://weibo.com/3558603802,2103993443
3762080000000000.0,10/4/14 22:37,3558603802.0,http://weibo.com/3558603802,1870953472
3762050000000000.0,10/4/14 20:33,3558603802.0,http://weibo.com/3558603802,5221114001
3761980000000000.0,10/4/14 15:45,3558603802.0,http://weibo.com/3558603802,3131993703
3775850000000000.0,11/11/14 22:29,5032759942.0,http://weibo.com/5032759942,5364318105
3777840000000000.0,11/17/14 10:07,5032759942.0,http://weibo.com/5032759942,2235748844
3777800000000000.0,11/17/14 7:32,5032759942.0,http://weibo.com/5032759942,1866639075
3777760000000000.0,11/17/14 5:05,5032759942.0,http://weibo.com/5032759942,1712385355
3777720000000000.0,11/17/14 2:38,5032759942.0,http://weibo.com/5032759942,1808789501
3777690000000000.0,11/17/14 0:07,5032759942.0,http://weibo.com/5032759942,3900399772
3777480000000000.0,11/16/14 10:46,5032759942.0,http://weibo.com/5032759942,5302203680
3777450000000000.0,11/16/14 8:13,5032759942.0,http://weibo.com/5032759942,1939778034
3777410000000000.0,11/16/14 5:45,5032759942.0,http://weibo.com/5032759942,3145822953
3777370000000000.0,11/16/14 3:20,5032759942.0,http://weibo.com/5032759942,3891432066
3777330000000000.0,11/16/14 0:51,5032759942.0,http://weibo.com/5032759942,1657034960
3777290000000000.0,11/15/14 22:11,5032759942.0,http://weibo.com/5032759942,3606984847
3777210000000000.0,11/15/14 16:44,5032759942.0,http://weibo.com/5032759942,2550456391
3777170000000000.0,11/15/14 14:05,5032759942.0,http://weibo.com/5032759942,3215234072
3777130000000000.0,11/15/14 11:25,5032759942.0,http://weibo.com/5032759942,2817015500
3777060000000000.0,11/15/14 6:21,5032759942.0,http://weibo.com/5032759942,2218542030
3777020000000000.0,11/15/14 3:54,5032759942.0,http://weibo.com/5032759942,5258220608
3776980000000000.0,11/15/14 1:24,5032759942.0,http://weibo.com/5032759942,2946181714
3776940000000000.0,11/14/14 22:47,5032759942.0,http://weibo.com/5032759942,3147632250
3776860000000000.0,11/14/14 17:15,5032759942.0,http://weibo.com/5032759942,1285778877
3776820000000000.0,11/14/14 14:32,5032759942.0,http://weibo.com/5032759942,2813772911
3776780000000000.0,11/14/14 11:50,5032759942.0,http://weibo.com/5032759942,1800513210
3776740000000000.0,11/14/14 9:08,5032759942.0,http://weibo.com/5032759942,3861845321
3776700000000000.0,11/14/14 6:38,5032759942.0,http://weibo.com/5032759942,3560405073
3776660000000000.0,11/14/14 4:10,5032759942.0,http://weibo.com/5032759942,3043376794
3776620000000000.0,11/14/14 1:42,5032759942.0,http://weibo.com/5032759942,3370446102
